User ID,Predicted User Category,Recommended News Category,Recommended Article
U9868,user_2,Crime,"Hannah Truelove Case: Cops Seek Suspect, Vehicle In Violent Murder As Dad, Jeff, Speaks Out"
U2437,user_2,Crime,Florida Extends 'Stand Your Ground' To Cover Warning Shots
U6098,user_2,Crime,'Criminal Minds' TV Show Teaches Murder Suspect To Hide Bodies: Cops
U1093,user_2,Crime,Second Person In Custody In Connection With Killing Of 4 In Pennsylvania
U1167,user_1,Tech,7 Places Where You Shouldn't Play 'Pokemon Go'
U5962,user_1,Tech,Silicon Valley Takes Big Step Beyond 'Slackatavism'
U1939,user_3,Entertainment,Sheldon Will Choose Sex Over ‘Star Wars’ On ‘Big Bang Theory’
U8916,user_3,Entertainment,Norman Reedus Shoots Pete Davidson With An Arrow On 'SNL'
U6681,user_1,Tech,Instagram And Facebook Remove Posts Offering Abortion Pills
U6026,user_2,Crime,"Suspect Is Killed After Shots Fired In Reno, Nevada"
U5741,user_2,Crime,"Daphne Viola Webb Missing: California Toddler's Father, John Webb, Freed As Search Continues"
U6021,user_1,Tech,Russia Goes for Gold in Internet Regulation
U1146,user_1,Tech,Hackers Are Learning Customer Service Tactics To Target Victims
U6011,user_1,Tech,Here's Where To Get The Best Black Friday Deal On An XBox One
U3107,user_3,Entertainment,Alex Trebek Takes A Break From 'Jeopardy!' After Brain Surgery
U2401,user_1,Tech,Woman In China Says Colleague’s Face Was Able To Unlock Her iPhone X
U6590,user_1,Tech,Google's Driverless Car Division Goes On Hiring Spree
U0026,user_3,Entertainment,Susan Sarandon Defends Ariana Grande's Bizarre Doughnut Licking On Twitter
U2531,user_1,Tech,"Apple Leads The Charge on Security, But Who Will Follow?"
U1805,user_1,Tech,Twitter Goes Down And Everyone Freaks Out On Facebook And Instagram
U3307,user_3,Entertainment,Donald Trump Just Can't Stop Losing In Spoof ‘Groundhog Day’-Style Trailer
U9896,user_3,Entertainment,Angelina Jolie Refutes Vanity Fair's Portrayal Of Controversial Auditions
U1571,user_2,Crime,Nevada Rancher Cliven Bundy Indicted For 2014 Standoff
U2560,user_2,Crime,Mother Of 3 Fatally Shoots Gang Member Inside Her Home: 'It Was Either Him Or Me'
U1390,user_1,Tech,HP Explains How Its Computers Got To Syria
U8846,user_1,Tech,Facebook's Vision For The Future Might Demolish Business As You Know It
U8175,user_1,Tech,"NRA Under Twitter, Facebook Attack After Newtown Shootings"
U5581,user_3,Entertainment,Michaela Watkins On The 'Myth' Surrounding Female-Driven Shows
U4368,user_2,Crime,Alabama Executes Inmate First Sentenced To Death 34 Years Earlier
U1823,user_3,Entertainment,Not So Sunny Day: 'Sesame Street' Axes 3 Beloved Cast Members
U1082,user_2,Crime,Why Cops Call This Accused Kidnapper 'Dumbest Criminal Of The Year'
U9668,user_1,Tech,Google Will Team Up With Ford To Build Self-Driving Cars: Report
U5027,user_2,Crime,How to Prevent Summertime Scams
U3736,user_1,Tech,Rare Photos From Steve Jobs' 1996 Return To Apple Appear On Flickr (PHOTOS)
U1960,user_1,Tech,"Google, Facebook See No Significant Impact On Business From NSA Revelations"
U9826,user_3,Entertainment,Police Chief Buys Car For Homeless Family So Kids Can Get To School
U1501,user_2,Crime,Missouri Executes Man Convicted Of Strangling 19-Year-Old
U7771,user_2,Crime,Police Seek Public's Help In School Counselor Murder Investigation
U5177,user_1,Tech,Artificial Intelligence Is Here To Change Your Life
U4144,user_3,Entertainment,Meryl Streep Almost Got 'Rumbled' By The Rock During Academy Awards Mix-Up
U8393,user_3,Entertainment,Our TV Overlords Command: Watch Our Commercials or Else!
U4512,user_3,Entertainment,Jim Carrey Spins Donald Trump's Thanksgiving Telephone Rant With Troops
U4245,user_1,Tech,"Hands-Free Tech Like Siri Can Be Dangerous For Drivers, Study Says"
U2162,user_2,Crime,"'Cowards' Beat Man With Cerebral Palsy, Post Video on Facebook"
U9631,user_3,Entertainment,First Daughter Malia Obama Spotted On The Set Of HBO's 'Girls'
U5414,user_2,Crime,"Daniel Clement Chafe, Rape Suspect Fugitive, Captured After 15 Years"
U3082,user_1,Tech,"Facebook Earnings Crush, Stock Skyrockets"
U5309,user_3,Entertainment,Mr. Burns Gets A Famous Secret Lover
U2309,user_1,Tech,Navy Will Soon Be Able To Launch Surprise Drone Attacks From The Deep Sea
U2661,user_2,Crime,NYPD Union Responds To Calls For Reform By Shaming The Homeless
U1105,user_3,Entertainment,"Donald Trump, Please Remember Your Past Interest In The Environment"
U8072,user_1,Tech,The Invisible Girl and Why Women Technologists Are Invisible
U7533,user_1,Tech,DARPA's New Mind-Reading Binoculars Are Scary-Efficient At Identifying Enemies
U1808,user_1,Tech,Facebook Is Cracking Down On Racist Posts In Germany
U3418,user_3,Entertainment,'Bachelor' Curse Strikes Again As Nick Viall And Vanessa Grimaldi Split
U3175,user_3,Entertainment,Newlyweds Benedict Cumberbatch And Sophie Hunter Are Too Sweet For Words
U6005,user_3,Entertainment,'Moana' Sails Straight To The Top Of The Box Office With Massive $81.1 Million Opening
U5906,user_3,Entertainment,"Anaconda, Shake It Off and Ice Bucket Challenges Dominate The Web"
U6621,user_1,Tech,Facebook Bug Asks Users If Puppies And Bahamas Vacations Are Hate Speech
U3052,user_1,Tech,The Insidiousness of Facebook Messenger's Android Mobile App Permissions (Updated)
U5919,user_3,Entertainment,Bikini-Clad Hilary Duff Beaches It In Hawaii
U3758,user_1,Tech,New 'Star Wars: Battlefront' Trailer Lands -- And It's Slicker Than A Greased-Up 3PO
U8628,user_3,Entertainment,"Meghan Markle And Prince Harry Kept This Part Of Their Love Story A 'Mystery,' New Book Says"
U5958,user_2,Crime,Police Release Photos Of Charleston Church Shooting Suspect
U9610,user_2,Crime,Police in Death Penalty States Must Be Required to Record Interrogations
U6155,user_3,Entertainment,Lady Gaga & Tony Bennett's Duets Jazz Album Set To Arrive In January 2014
U1121,user_2,Crime,Death Threats Against Bowe Bergdahl's Family Investigated By FBI
U2994,user_3,Entertainment,"Kristen Stewart, Ben Affleck Really Will Star Together In Sexy Comedy 'Focus'"
U7170,user_3,Entertainment,"Stanley Donen, Director Of 'Singin' In The Rain,' Dies At 94"
U3727,user_1,Tech,China's Hunger For iPhones Keeps Growing
U2606,user_3,Entertainment,The Defriender: A Short Mother's Day Film
U6430,user_2,Crime,"Funeral Held For Timothy Owens, Fort Hood Victim"
U6059,user_2,Crime,It's Time For Random Street Checks To Stop
U4802,user_3,Entertainment,"'Channel Orange' Goes Gold: Frank Ocean's Latest Sells 500,000"
U6540,user_2,Crime,"Man Returns Stolen Mortuary Van After Finding Body Inside, Police Say"
U5528,user_1,Tech,"Twitter Hacked: Company Says Data From 250,000 Accounts May Have Been Accessed, Stolen By Hackers"
U1250,user_3,Entertainment,'The Defenders' Showrunner Explains Why The Season Was So Short
U8599,user_3,Entertainment,"Kelly Clarkson Rejects 'Moment Of Silence,' Calls For Change At Billboard Music Awards"
U6666,user_1,Tech,Watch The Top 9 YouTube Videos Of The Week
U3325,user_1,Tech,State Department's Cybersecurity Weakened Under Hillary Clinton
U6227,user_2,Crime,Stephanie Gribble Arrested After 4 Children Allegedly Overdose At Unlicensed Day Care
U4374,user_2,Crime,Kentucky Man Arrested For Shooting Down Neighbor's Drone
U8705,user_1,Tech,California Says Self-Driving Cars Still Require Human Drivers
U0472,user_1,Tech,"London Olympics Attendees Asked To Knock Off Tweeting, Texting -- It's Hurting TV"
U4151,user_1,Tech,Apple Removes Green EPEAT Electronics Certification From Products
U8570,user_3,Entertainment,The 'Musically Schizophrenic' Genius Of Gary Clark Jr.
U2788,user_1,Tech,Is Information Moving 'Too Fast'' Today?
U4514,user_1,Tech,The Battle To Save Silicon Valley's Oldest Trailer Park
U9081,user_1,Tech,"Tesla Autopilot Was Engaged During Horrific 60 MPH Crash, Driver Tells Police"
U9450,user_2,Crime,Officer Caught On Video Punching Woman Resigns
U9883,user_3,Entertainment,'Sherlock' Actress Amanda Abbington Says Her Purse Was Stolen At The Emmy Awards
U5745,user_1,Tech,Windows 8 Vocabulary Terms You Need To Talk Intelligently About Microsoft's New OS
U3654,user_3,Entertainment,Kim Kardashian Spills The Tea On Why She Split With Monica Rose
U5561,user_2,Crime,"Former National Guard Member Arrested, Charged With Attempting To Support ISIS"
U4785,user_2,Crime,"No Freedom For 'Making A Murderer's' Brendan Dassey, Court Rules"
U2158,user_2,Crime,15-Year-Old Boy Killed Protecting Little Sister From Home Invader
U5374,user_1,Tech,"iPhone 5, iPad Mini Release Date, And iPad '4': This Week In Apple Rumors"
U2636,user_1,Tech,Hackers Made $100 Million With Info From Stolen Press Releases: FBI
U3708,user_2,Crime,Florida Man Sentenced For Running Over Ducks With Lawnmower
U1350,user_1,Tech,Watch The Top 9 YouTube Videos Of The Week
U5818,user_1,Tech,WhatsApp Co-Founder To Leave Company Amid Disagreements With Facebook
U9033,user_2,Crime,Could This Man Die Because His Lawyer Was An Alcoholic?
U0337,user_1,Tech,#ILookLikeAnEngineer Destroys The Tech Nerd Stereotype
U4019,user_2,Crime,"Catalina Clouser, Pot-Smoking Mother, Drives Off With Baby On Roof"
U3830,user_2,Crime,Ex-Vanderbilt Football Player Found Guilty In Gang Rape Of Unconscious Student
U6222,user_1,Tech,iOS 9.3 Link Glitch Is Ruining Some iPhones
U4549,user_1,Tech,Nokia Lumia 900 Price Cut To $50
U3912,user_1,Tech,"Your Next iPhone Might Not Have To Be Plugged In To Anything, Ever"
U3890,user_2,Crime,"Could a LA-Style Threat Assessment Team Have Thwarted the Isla Vista, Seattle or Oregon Shooting Sprees?"
U2158,user_2,Crime,Innocent Bystanders: How Inept Attorneys Enable Wrongful Convictions
U6865,user_3,Entertainment,Jimmy Fallon's Tribute To His Late Mother Will Have You Reaching For Tissues
U2282,user_3,Entertainment,Delroy Lindo Is Finally Getting His Due
U3275,user_3,Entertainment,Jeopardy Contestant Burns Liberals With Hilariously Wrong Response
U5275,user_1,Tech,This Is Why You Should Never Send A Terrorist Threat To An Airline On Twitter
U0008,user_3,Entertainment,Eminem Opens Up About Almost 'Dissing' Kanye West And Drake During Period Of Insecurity
U0637,user_2,Crime,Suspected Drunken Driver Smashes Into Helicopter
U7697,user_1,Tech,Google Forms New Virtual Reality Division
U0884,user_2,Crime,Anything But Florissant
U1149,user_2,Crime,George Zimmerman: God Is The 'Only Judge That I Have To Answer To'
U7068,user_1,Tech,Experts Are Building A 'Pokemon Go' Robot For Everyone To Play With
U7385,user_2,Crime,Fugitive Caretakers Allegedly Steal WWII Veteran's Life Savings
U2384,user_2,Crime,KKK Leader's Widow And Stepson Charged In His Death
U6416,user_1,Tech,Get Ready To Capture Pokémon In The Real World With Your Smartphone
U3141,user_3,Entertainment,The New 'SNL: Weekend Update' Is Certainly Going To Be Political
U1629,user_1,Tech,Congress Needs To Get Smarter About Tech. Here's How It Could Do That
U0444,user_2,Crime,276 Dogs Rescued From A Single New Jersey Home After Hoarding Nightmare
U5386,user_1,Tech,Black Friday 2015: The Best Deals Around The Web
U2999,user_1,Tech,Google Maps Just Made It Easier To Figure Out Where You're Going
U8323,user_3,Entertainment,George R.R. Martin Says 'GoT' Season 5 Deaths Will Surprise Book Readers
U2302,user_1,Tech,Alan Turing Google Logo Honors Genius' 100th Birthday With Mind-Bending Puzzle Game
U8097,user_3,Entertainment,'Gilmore Girls' Creator Addresses Those Movie Rumors
U0896,user_2,Crime,Fleeing Kidnapping Suspect Identified
U3777,user_1,Tech,Facebook's Gun Ban Isn't Working
U3866,user_2,Crime,"As Nation Stays Home, Early Indicators Suggest Rise In Domestic Violence Killings"
U8442,user_3,Entertainment,Kim Kardashian Takes Her Cry Face To A Whole New Level
U8869,user_1,Tech,Here's Beautiful Drone Footage Of Your Next Vacation Spot
U8952,user_3,Entertainment,'Frozen' Villain Responds To Disturbing Fan Theory
U1277,user_1,Tech,Scroogled or Binged? A Guide to Online Holiday Guides
U5589,user_3,Entertainment,Madonna Says Her Women's March Speech Was Taken 'Wildly Out Of Context'
U0528,user_1,Tech,"After Cyberattack, Sven Olaf Kamphuis Is At Heart Of Investigation"
U8039,user_1,Tech,"Twitter Hacked: Company Says Data From 250,000 Accounts May Have Been Accessed, Stolen By Hackers"
U9726,user_2,Crime,Manhunt Underway For 2 Murderers Who Escaped NY Prison
U3502,user_3,Entertainment,'Great Gatsby' Box Office Bested By 'Iron Man 3'
U3026,user_3,Entertainment,'The Hobbit: An Unexpected Journey' & HFR 3D: Film Ushers In New Technology
U6503,user_2,Crime,Missing Louisiana Teen's Sister: 'She Is Our Heart And We Want Her Home'
U3013,user_3,Entertainment,Twitter Was Super Upset The Last Day Of Governors Ball Was Canceled
U4568,user_2,Crime,17 People Injured In Shootout At New Orleans Playground
U6943,user_1,Tech,Can These Women Save Silicon Valley?
U5356,user_1,Tech,See 54 Years Of Internet History In One Cool Timeline
U0820,user_1,Tech,Is NYC Beating DC in Tech?
U6531,user_2,Crime,"Oklahoma Girl Shoots Home Intruder: 12-Year-Old Uses Family's Gun To Protect Self, Home"
U8679,user_3,Entertainment,Here's What It's Like To Have Tina Fey Play You In A Movie
U9147,user_3,Entertainment,Stephen Colbert Sings About The Taylor Swift-Tom Hiddleston Breakup
U6019,user_3,Entertainment,Paul Walker's Brother Cody Marries His Girlfriend Felicia Knox
U9241,user_3,Entertainment,Miley Cyrus Probably Made Less Than The 'Hannah Montana' Co-Stars You Can't Even Name
U8856,user_1,Tech,Apple's New iPhone SE Is Much Cheaper Than Previous Models
U7610,user_1,Tech,Watch The Top 9 YouTube Videos Of The Week
U0576,user_1,Tech,Facebook Safety Check For Pakistan Bombing Accidentally Goes Worldwide
U9409,user_3,Entertainment,"Ne-Yo 'R.E.D' Reviews, 'Skyfall' Critiques, Aerosmith's Latest Notices and More: The Week In Ouch"
U6431,user_3,Entertainment,Jennifer Lawrence Says She Was Punished For Standing Up To Inappropriate Director
U8002,user_1,Tech,Iran Blocks Google As It Prepares To Launch Its Own Internet
U2461,user_2,Crime,Ferguson Protesters Chain Mall Doors Shut In Seattle: Cops
U9662,user_3,Entertainment,'Dunkirk' And 'Girls Trip' Enjoyed Quite A Ride At The Box Office This Weekend
U3582,user_1,Tech,iPhone 5: It's Morning in Technology Land
U1284,user_2,Crime,Death Penalty
U4647,user_2,Crime,1 Killed After Shooting At North Carolina Mall
U1598,user_3,Entertainment,Britney And Her Boys Recreate Her 'Oops' Album Cover Photo
U7779,user_3,Entertainment,The Unbearable Burden of Being Sophie Hunter
U1593,user_3,Entertainment,Cynthia Nixon Is Reportedly Weighing A Big Role: New York Governor
U3299,user_3,Entertainment,Kim Kardashian Reveals When She Decided To Introduce Pete Davidson To Her Kids
U6858,user_1,Tech,Some Government Agencies Still Uses Floppy Disks
U8831,user_1,Tech,Twitter's Latest Change Probably Wouldn't Have Helped Leslie Jones
U6871,user_3,Entertainment,"27 Perfect Tweets About 'The Bachelorette' Season 13, Episode 3"
U4658,user_3,Entertainment,'Game Of Thrones' Star Finally Shoots Down Horrible Sansa Theory
U8819,user_3,Entertainment,'Rogue One' Crushes Box Office Competition With Massive $155 Million Debut
U6636,user_3,Entertainment,Kevin Hart Weighs In On Kathy Griffin And Bill Maher: 'That's A Bad Judgment'
U4941,user_2,Crime,"No Evidence That Man Who Attacked Cop Was Part Of Organized Cell, FBI Says"
U9466,user_1,Tech,Apple Black Friday Deals That Are Actually Worth Your Time And Money
U0718,user_3,Entertainment,"Troye Sivan's New Single 'My, My, My' Is A Flashy, Sexy Dream"
U5697,user_2,Crime,Escaped Inmate Richard Matt Was Drunk At Time Of Death: Autopsy
U2023,user_3,Entertainment,I Built a Movie Theater -- and a Film Festival -- and I'd Like You to Come to It
U0044,user_1,Tech,When Is It Okay To Mine Hacked Emails?
U8154,user_2,Crime,Tampa Police Arrest Suspect Amid Serial Killer Fears
U3184,user_3,Entertainment,Autopsy Planned For Bobbi Kristina Brown
U3635,user_1,Tech,Verizon Drops Contracts And Subsidies For New Customers
U6974,user_3,Entertainment,Amy Schumer Denies She Has A 'Blind Spot' About Race
U5585,user_3,Entertainment,"7 Reasons Why We Love Patrick Stewart, On His 75th Birthday"
U9325,user_2,Crime,Sylvester Stallone Denies Sexually Assaulting 16-Year-Old Fan In The '80s
U0440,user_1,Tech,'Finding Nemo' Told With Emoji Is Pretty Freaking Adorable
U1316,user_3,Entertainment,Thank God for the Coen Brothers!
U2429,user_3,Entertainment,'Star Wars' Actors Pay Tribute To Carrie Fisher After Her Death
U3893,user_1,Tech,"iPhone 5 Release Date, iPad Mini And New MacBook Pro: This Week In Apple Rumors"
U2367,user_2,Crime,Suicide Suspected In Death Of Army Vet Charged With Executing Her Dog On Video
U2294,user_2,Crime,3 People Shot In 1 Week By Toddlers Wielding Guns
U3157,user_2,Crime,Buffalo Suspect Embraced Racist 'Replacement' Conspiracy Pushed By Tucker Carlson
U6378,user_3,Entertainment,Blac Chyna's New 'Aqua Berry' Blue Hair Is Fit For A Mermaid Princess
U1883,user_1,Tech,"Microsoft's Vague New Privacy Terms, Explained"
U4845,user_1,Tech,How Does Facebook Make Money?
U6068,user_2,Crime,"Darth Vader Robs Bank, Flees On Bike In Ohio"
U6705,user_2,Crime,At Least 40 Shot In Chicago Weekend Wave Of Violence
U3503,user_1,Tech,The New iPhone's Coolest Photo Feature Just Got A Lot Cooler
U5182,user_2,Crime,Don't Count On 'Me Too' To Sway The Bill Cosby Jury
U8589,user_2,Crime,Dylann Roof's Sister Accused Of Having Weapons At School During National Walkouts
U4892,user_1,Tech,Inside The Hunt For The Uber Hacker
U7522,user_1,Tech,"Unlocking iPhone Would Expose 'Hundreds Of Millions' To Cyber Attacks, Apple Says"
U1886,user_2,Crime,Mississippi River Seeing Near-Record Flood Levels As Death Toll Climbs
U8588,user_2,Crime,Police Arrest Mother Of Newborn Found Buried Alive
U0262,user_3,Entertainment,'Star Wars: The Last Jedi' Premieres With Humorous Carrie Fisher Tribute
U7449,user_1,Tech,The 'Pokemon Go' Servers Went Down And People Totally Freaked Out
U5583,user_1,Tech,Your Data for Black Friday and Cyber Monday Deals
U9685,user_1,Tech,This Is Your Brain On Facebook
U0920,user_3,Entertainment,'Ascension' Is a December Rarity; It Doesn't Have a Christmas Theme
U0059,user_2,Crime,College Football Player Used Drugs Before Texas Police Shooting: Autopsy
U5311,user_3,Entertainment,"Rian Johnson, 'Looper' Director, On 'Breaking Bad' And The Problem With 'Star Wars'"
U1047,user_2,Crime,1 Person Found Dead After Explosion Rocks Site Of Alleged Domestic Hostage Situation
U9839,user_3,Entertainment,"Pearl Jam, Guns N' Roses, Screaming Trees Supergroup In The Works"
U3504,user_3,Entertainment,Kanye West And John Legend Talk Trump At Chrissy Teigen's Baby Shower
U8839,user_3,Entertainment,The Obamas Are Coming To Your Netflix Queue
U1780,user_1,Tech,This Anti-Bullying App Helps You Brighten Someone's Day In Seconds
U5206,user_3,Entertainment,Harvey Weinstein’s City Of Stars
U2898,user_1,Tech,Here's What Happens When You're Too Obsessed With Instagram
U1500,user_2,Crime,Driver Faces Charges After Woman Dies Vomiting Out Car Window
U0328,user_1,Tech,Apple Earnings Ahoy: Company Heads Into Choppy Waters As New iPhone Awaited
U4982,user_1,Tech,Watch The Top 9 YouTube Videos Of The Week
U3974,user_2,Crime,Man Allegedly Kills 4 Puppies Belonging To Former Girlfriend
U1690,user_1,Tech,Watch The Top 9 YouTube Videos Of The Week
U1514,user_1,Tech,"Google, Uber, Ford Unite To Get Driverless Cars On Roads"
U5895,user_3,Entertainment,"Noah Cyrus Talks New Tattoos, New Album, And Having A Famous Family"
U1170,user_1,Tech,Ashley Madison Hackers Taunt CEO In New Data Dump: Report
U9673,user_1,Tech,The Woman Behind The Game-Changing 'Star Wars Battlefront'
U1275,user_3,Entertainment,One Direction Slowed It Down On 'SNL'
U9116,user_2,Crime,Charleston Church Shooter Dylann Roof Pleads Guilty To State Murder Charges
U7944,user_3,Entertainment,"‘The Batman,’ Still No. 1, Crosses $300 Million"
U9925,user_2,Crime,"What to Watch for in the FIFA Case, Part 5: Vague Laws and Prosecutorial Discretion"
U4704,user_2,Crime,Elementary School Teacher Accused In Rape Of Former Student
U7782,user_1,Tech,Uber Settles Illegal Practices Lawsuit For Multi-Million Sum
U4394,user_2,Crime,"Jeremiah Oliver, Missing Boy, Was Supposed To Get Regular Social Worker Visits"
U6142,user_3,Entertainment,Chris Pratt Posts Adorable Family Photo With Anna Faris And Son Jack
U3876,user_1,Tech,25 Tips For Remaking Cities In The iPhone Age
U9235,user_1,Tech,You Should Be Worried If The FBI Can Hack iPhones Without Apple
U2830,user_3,Entertainment,"'I Hit It First,' Ray J's New Single, Reportedly Aimed At Kim Kardashian"
U5459,user_3,Entertainment,"Joan Lee, Wife Of Marvel's Stan Lee, Has Died"
U7386,user_3,Entertainment,"Dog Ears Music: Black Friday Playlist -- ""One Debt Away"""
U4879,user_2,Crime,Bones Found Under Garage Could Solve 62-Year Cold Case
U0554,user_1,Tech,T-Mobile Confirms It Slows Connections To Video Sites
U5658,user_1,Tech,Microsoft's 'Smart Mirror' Can Read Your Emotions
U9218,user_1,Tech,"Elon Musk, Before He Was Famous"
U0508,user_1,Tech,"eWise: Facebook Plagiarism, Misunderstood 'Likes'"
U4780,user_1,Tech,France Gives Facebook 3 Months To Stop Tracking 'Non-Users'
U7038,user_2,Crime,Easter Bunny Gets Hopping Mad In New Jersey Mall Brawl
U8511,user_3,Entertainment,Here's Your First Look At 'Finding Dory'
U4184,user_1,Tech,The Coolest Job You Probably Didn't Even Know Existed
U3935,user_1,Tech,Here's How This Guy Took A Pioneering Selfie In 1935
U0007,user_1,Tech,The Very Best Apple Black Friday Deals In The U.S.
U2662,user_3,Entertainment,Britney And Her Sons Cover People Magazine
U5130,user_3,Entertainment,"Beyoncé Shows Off Her Rap Skills Onstage With Jay-Z, And The Crowd Loses It"
U9085,user_1,Tech,Amazon and Local. Almost Friends.
U4302,user_3,Entertainment,Christmas Just Came Early For 'Harry Potter' Fans
U8499,user_2,Crime,"Prosecution Can't Prove Woman Didn't Want To Be Set On Fire, Lawyer Says"
U8007,user_2,Crime,To Those of You on Hunger Strike
U7041,user_2,Crime,UCSB Suspect's Rampage Started At Home: Sheriff
U6313,user_3,Entertainment,Jennifer Hudson To Play Aretha Franklin In Biopic
U7655,user_3,Entertainment,Justin Bieber Angers PETA By Posing With Chained Tiger At Dad's Engagement Party
U4828,user_1,Tech,Watch The Top 9 YouTube Videos Of The Week
U2890,user_1,Tech,"Technology, Not Policy, Will Drive Economic Growth"
U6795,user_2,Crime,ISIS Claims Minnesota Mall Attack Was Carried Out By Supporter
U2017,user_1,Tech,"Facebook Smashes Expectations, Stocks Skyrocket"
U0042,user_3,Entertainment,"‘Mame,’ ‘Hello, Dolly!’ Composer Jerry Herman Dead At 88"
U2887,user_2,Crime,Zimmerman Case Proves That the Left Was Right on Crime
U1791,user_2,Crime,Alleged Dognapping Caught On Video
U7186,user_3,Entertainment,Carrie Underwood Sizzles In Tiny Shorts At Apple Music Festival
U3211,user_2,Crime,America's Children: The Trials of Growing Up in a Police State
U8713,user_1,Tech,Facebook Reportedly Beta-Testing 'Downvote' Button
U9784,user_2,Crime,Ex-Cop Says Baltimore Police Carried BB Guns To Hide Dirty Shootings
U4066,user_3,Entertainment,Will Michael B. Jordan And Lupita Nyong'o Please Just Date Already?
U3947,user_3,Entertainment,The Onion Is Getting Into The Movie Business
U5055,user_1,Tech,The Content Brief: What's Hot at SXSW?
U6936,user_3,Entertainment,Mad About 'Mad Men'
U3657,user_3,Entertainment,Go See '20th Century Women' This Weekend To Support Planned Parenthood
U6595,user_2,Crime,Nashville Bombing Suspect Told Neighbor: The World Will Never Forget Me
U9141,user_3,Entertainment,"Robert Downey Sr., Filmmaker Father of Robert Downey Jr., Dead At 85"
U8209,user_3,Entertainment,Jay Z Sings Along To Beyoncé During Her Made In America Show Because That's What Love Is
U6494,user_1,Tech,This T-Shirt Will Let You 'See' Inside The Human Body
U7930,user_2,Crime,"Woman In Heroin Deaths Panicky Then Calm, Police Say"
U6524,user_2,Crime,Man Accused Of Killing NYPD Officer Pleads Not Guilty
U9598,user_1,Tech,"How Digital Platforms Like LinkedIn, Uber And TaskRabbit Are Changing The On-Demand Economy"
U3862,user_1,Tech,"iPad Mini Event Invitations, Video, And Photos: This Week In Apple Rumors"
U8778,user_2,Crime,"Broken Windows, Broken Trust"
U8993,user_3,Entertainment,Which Celebrities Did Not Bite Beyoncé's Face? An Updating List.
U5653,user_3,Entertainment,Kelly Clarkson Kills Cover Of Taylor Swift's 'Blank Space'
U7419,user_1,Tech,"Google's Massive Book-Scanning Project Is Legal, U.S. Court Rules"
U9683,user_3,Entertainment,Is ‘The Nutcracker And The Four Realms’ Actually Good? (No.)
U8766,user_1,Tech,Swarm Of 100 Drones Dance To Beethoven's 'Symphony No. 5' In The Night Sky
U7098,user_1,Tech,'Fire Emblem Fates' Will Teach You Harsh Lessons In Life And Death
U2971,user_3,Entertainment,'Hunger Games' Tributes: Get To Know Katniss' Competition (PHOTOS)
U0719,user_2,Crime,"Christian Oberender, Convicted Killer, Gets Gun Permit And Buys Arsenal Of Weapons"
U4857,user_1,Tech,"How To Use Peach, Your New Social Media Obsession"
U1469,user_2,Crime,'Affluenza' Teen Stall Tactics 'Delaying The Inevitable'
U0444,user_2,Crime,Police Make Arrest In SoCal Lemonade Stand Heist
U5717,user_2,Crime,4-Year-Old Girl Dies After Being Left In Car For Hours On A Hot Day
U1879,user_2,Crime,Accused Killer Wanted 'Army Of People Who'd Do Anything He Asked'
U8091,user_2,Crime,3 Suspects Arrested In Fatal Shooting Of 2 Cops
U7344,user_1,Tech,Watch The Top 9 YouTube Videos Of The Week
U6270,user_2,Crime,6 Insanely Complicated Murder Plots (That Actually Happened)
U0374,user_3,Entertainment,"Woman Breaks Into Drake’s Home, Helps Herself To Soda And Fiji Water"
U8624,user_1,Tech,Be Your Family's Chief Security Officer
U3513,user_2,Crime,The Next Top Prosecutor and White Collar Crime
U8916,user_1,Tech,Twitter Plans To Start Making Money Off People Who Don't Even Have Accounts
U3777,user_3,Entertainment,Kylie Jenner's Musical Debut Is Nothing Short Of Underwhelming
U9354,user_2,Crime,"Los Angeles Party Shooting Kills 3, Wounds A Dozen"
U3657,user_1,Tech,Apple's Next MacBook Will Probably Be Terrible For The Planet
U1988,user_1,Tech,"Americans Will Soon Order Most Of Their Food Online, Further Shunning Human Interaction"
U9056,user_2,Crime,"Larry Kenton Accused Of Hurling Bricks, Racial Slurs Before Escaping On Ex-Wife's Bike"
U6660,user_1,Tech,New Twitter Policy Bans 'Hateful Conduct'
U1897,user_1,Tech,Judge Denies Government's Request To Unlock iPhone In Drug Case
U9391,user_1,Tech,"How Facebook, Twitter Court Political Campaigns"
U4224,user_3,Entertainment,"Rockabilly, Empty Hearts & Psycho Sisters: Chats with Brian Setzer, Elliot Easton, Vicki Peterson & Susan Cowsill... Plus!"
U6532,user_1,Tech,"Adults Must Teach Kids To Use,  Not Be Used By, Social Media"
U2882,user_2,Crime,What It Takes To Convict A Killer Cop
U0464,user_2,Crime,"Pasco Police Shot Mexican Migrant From Behind, New Autopsy Shows"
U1105,user_3,Entertainment,Emily Blunt Is Better Than A Spoonful Of Sugar In 'Mary Poppins Returns' Teaser
U7451,user_3,Entertainment,Megan Fox Is Looking As Gorgeous As Ever
U6689,user_2,Crime,11-year-old Burned After School Driver Asks Him To Move Power Line: Cops
U2877,user_3,Entertainment,Tom Cruise Hilariously Recreates His Film Roles With James Corden
U3183,user_1,Tech,Want to Know What's Next for Social Internet Applications? Start Mudding!
U5229,user_1,Tech,New York City Will Replace Pay Phones With Wi-Fi Hotspots
U8951,user_1,Tech,Consumer Reports Reconsidering Low Rating For Latest MacBook Pro After Apple Issues Bug Fix
